Word,Sentiment
微塵,negative
愚人,negative
愚行,negative
愚弄,negative
愚昧,negative
愚笨,negative
愚笨的,negative
愚鈍,negative
愚鈍的,negative
愚蠢,negative
愚蠢地說出,negative
愚蠢的,negative
愚蠢的人,negative
意外,negative
意外事件,negative
意外的,negative
意志消沈,negative
意見不合,negative
意見分歧,negative
意欲,negative
意義不明確,negative
意義不明確的,negative
意圖,negative
感到不適,negative
感到可憐,negative
感到可憐的,negative
感到灼痛,negative
感到抱歉,negative
感到抱歉的,negative
感到後悔,negative
感到疼痛,negative
感到痛苦,negative
感到極度痛苦,negative
感到憂慮,negative
感到遺憾,negative
感到遺憾的,negative
感到難過,negative
感到難過的,negative
感冒,negative
感染,negative
感傷,negative
感傷的,negative
想不到,negative
想不到地,negative
想不到的,negative
想搶走,negative
想嘔吐,negative
想嘔吐的,negative
愛挑剔,negative
愛挑剔的,negative
愛管閒事,negative
愛管閒事的人,negative
惹人惱怒,negative
惹人惱怒的事,negative
惹怒,negative
惹惱,negative
愁思,negative
愁容,negative
慌忙,negative
慌張,negative
慍怒,negative
慍怒的,negative
搞陰謀,negative
搞亂,negative
搞糟,negative
搏鬥,negative
搜捕,negative
搜索,negative
損失,negative
損失物,negative
損失者,negative
損失慘重,negative
損失慘重的,negative
損污,negative
損害,negative
損耗,negative
損傷,negative
損傷痕,negative
損毀,negative
損壞,negative
搶劫,negative
搶走,negative
搶奪,negative
搖晃,negative
搖晃著行駛,negative
搖動,negative
搖搖,negative
搖搖欲墜,negative
搖擺,negative
搗蛋,negative
搗蛋鬼,negative
搗碎,negative
新手,negative
暗中,negative
暗中來回尋覓,negative
暗示,negative
暗地,negative
暗地裡破壞,negative
暗指,negative
暗殺,negative
暗殺者,negative
暗淡,negative
暗淡的,negative
暗諷,negative
暈眩,negative
暈眩的,negative
會傳播,negative
會傳播的,negative
會蔓延,negative
會蔓延的,negative
極小,negative
極小的空間,negative
極不,negative
極不協調,negative
極不協調的,negative
極可厭,negative
極可厭的,negative
極可憎,negative
極可憎的,negative
極危險之物,negative
極度,negative
極度地,negative
極度渴望,negative
極度渴望的,negative
極度痛苦,negative
極度興奮,negative
極苦悶,negative
極惡,negative
極惡的,negative
極殘忍,negative
極殘忍的人,negative
極無禮,negative
極無禮的,negative
極愚蠢,negative
極愚蠢的,negative
極端,negative
極端的,negative
極壞,negative
極壞的,negative
極蠢,negative
極蠢之人,negative
歇斯底里,negative
歇斯底里的,negative
歇斯底里症,negative
毀掉,negative
毀損,negative
毀滅,negative
毀滅性,negative
毀滅性的,negative
毀壞,negative
溢出,negative
滅亡,negative
滅絕,negative
滅絕的,negative
溺死,negative
溺愛,negative
滑稽,negative
滑稽的,negative
滑稽劇,negative
準備參加戰鬥,negative
準備參加戰鬥的,negative
煙霧,negative
煙霧瀰漫,negative
煙霧瀰漫的,negative
煩人,negative
煩人的,negative
煩惱,negative
煩亂,negative
煩亂的,negative
煩燥,negative
煩燥的,negative
煩擾,negative
煩躁,negative
煞車,negative
煞風景,negative
煞風景的,negative
瑕疵,negative
畸形,negative
畸形人,negative
畸形物,negative
畸形的,negative
畸形的人,negative
睜大,negative
矮小,negative
矮小的人,negative
矮小的東西,negative
矮的,negative
碎片,negative
碎布條,negative
碎裂,negative
碰傷,negative
碰運氣,negative
碰運氣的,negative
碰撞,negative
碰擊,negative
禁止,negative
禁止使用,negative
禁止的,negative
禁止接近,negative
禁令,negative
禁忌,negative
禁忌的,negative
禁制,negative
禁慾,negative
禁閉,negative
禁錮,negative
綁架,negative
置疑,negative
置辯,negative
罪犯,negative
罪名,negative
罪行,negative
罪的,negative
罪的宣告,negative
罪惡,negative
罪過,negative
罪孽,negative
罪孽深重,negative
罪孽深重的,negative
義憤,negative
肆虐,negative
腳步沈重,negative
腳步沈重地行走,negative
腳步沈重地走,negative
腫痛,negative
腫瘤,negative
落入,negative
落下,negative
落伍,negative
落伍的士兵,negative
落空,negative
落後,negative
落後於,negative
落後的,negative
落後程度,negative
裝作,negative
裝竊聽器,negative
解雇,negative
該死,negative
該死的,negative
該咒罵,negative
該咒罵的,negative
該責備,negative
該責備的,negative
該罰,negative
該罰下地獄,negative
該罰下地獄的,negative
誇大,negative
誇大的,negative
誇示,negative
誇張,negative
誇張的手法,negative
誇張的言語,negative
誇耀,negative
誇耀的,negative
詭計,negative
詭計多端,negative
詭計多端的,negative
詭密,negative
詭密的,negative
詭辯,negative
詭辯的,negative
賄賂,negative
跟..糾纏不休,negative
跺腳,negative
躲開,negative
躲避,negative
躲避責任者,negative
躲藏,negative
躲藏者,negative
較壞,negative
較壞者,negative
遊蕩,negative
遊蕩的,negative
游擊,negative
游擊隊,negative
道德不好,negative
道德不好的,negative
道德敗壞,negative
達不到,negative
逼近,negative
逼迫,negative
違反,negative
違反行為,negative
違反的,negative
違反教規,negative
違犯,negative
違抗,negative
違抗命令,negative
違抗命令的,negative
違命,negative
違法,negative
違法的,negative
違背,negative
違背習俗,negative
遇難,negative
遇難船,negative
遏止,negative
遏制,negative
遏制的,negative
過分,negative
過分單純化,negative
過分單純化的,negative
過失,negative
過多,negative
過多的,negative
過早,negative
過度,negative
過度的,negative
過度的疲勞,negative
過時,negative
過時的,negative
過強,negative
過得去,negative
過得去的,negative
過敏,negative
過敏的,negative
過剩,negative
過剩的,negative
過量,negative
過量的,negative
過飽,negative
過激,negative
過激的,negative
過錯,negative
遁辭,negative
隔絕,negative
隔開,negative
隔離,negative
電擊,negative
預示..的凶兆,negative
頑皮,negative
頑皮的,negative
頑固,negative
頑固地,negative
頑固的,negative
頑強,negative
頑強地,negative
頑強的,negative
頑童,negative
鼓動,negative
僕人,negative
僕人的,negative
劃破,negative
厭倦,negative
厭惡,negative
厭惡的,negative
厭煩,negative
厭煩的,negative
嘔吐,negative
嘔吐物,negative
嘈雜,negative
嘈雜的談笑聲,negative
嘈雜聲,negative
圖謀,negative
塵世,negative
墓穴,negative
夢魘,negative
奪取,negative
奪取之物,negative
寧可,negative
寧願,negative
實利,negative
實利的,negative
對..不忠,negative
對..沈下臉,negative
對..施暴,negative
對..突然查抄,negative
對..索費,negative
對..起反作用,negative
對..採取破壞行動,negative
對..處以缺席裁判,negative
對..提出異議,negative
對..提出質疑,negative
對..感到後悔,negative
對..徵稅,negative
對手,negative
對付,negative
對立,negative
對立的,negative
對立者,negative
對立面,negative
對抗,negative
對抗力量,negative
對峙,negative
對健康有害,negative
對健康有害的,negative
對進行報復,negative
對頭,negative
對證,negative
弊病,negative
弊端,negative
徹底失敗,negative
徹底的失敗,negative
徹底擊潰,negative
慢吞吞,negative
慢吞吞地,negative
慢吞吞地行進,negative
慢性,negative
慢性的,negative
慢的,negative
慟哭,negative
慚愧,negative
慚愧的,negative
慘白,negative
慘白的,negative
慘事,negative
慘重,negative
慘案,negative
慘敗,negative
摔倒,negative
撤回,negative
撤退,negative
撤退信號,negative
撤銷,negative
摸弄,negative
摑..耳光,negative
摧毀,negative
摻假貨,negative
摻雜,negative
摻雜的,negative
敲打,negative
敲詐,negative
敲詐者,negative
搾出,negative
槍聲,negative
漠不,negative
漠不關心,negative
漠不關心的,negative
漠視,negative
漏出,negative
漏洞,negative
漏做,negative
漏球,negative
漏損,negative
漏損物,negative
漏損量,negative
漏電,negative
漂泊,negative
漂泊的,negative
漂泊者,negative
滿得溢出,negative
滿腹,negative
滿腹牢騷,negative
滯後,negative
滯後於,negative
滯緩,negative
漸失,negative
漸漸破壞,negative
漫不經心,negative
漫不經心的,negative
滲透,negative
滲透物,negative
滲透活動,negative
滲漏,negative
煽動,negative
煽動者,negative
瑣細,negative
瑣細的,negative
瑣碎,negative
瑣碎的,negative
疑心,negative
疑心的,negative
疑有,negative
疑問,negative
疑惑,negative
疑慮,negative
疑懼,negative
疑懼的,negative
瘋人,negative
瘋子,negative
瘋狂,negative
瘋狂地,negative
瘋狂的,negative
瘋的,negative
瘋癲,negative
瘋癲的,negative
盡力睜大,negative
監牢,negative
監禁,negative
監禁所,negative
監獄,negative
禍根,negative
種族隔離,negative
管閒事,negative
精疲力盡,negative
精疲力盡的,negative
精神上的打擊,negative
精神病患者,negative
精神錯亂,negative
緊拉,negative
緊拖,negative
緊急,negative
緊急事件,negative
緊急狀況,negative
緊急需要,negative
緊迫,negative
緊迫地,negative
緊張,negative
緊張不安,negative
緊張不安的,negative
緊張的,negative
罰金,negative
罰款,negative
聞出..的臭氣,negative
腐朽,negative
腐敗,negative
腐敗的,negative
腐蝕,negative
腐蝕性,negative
腐蝕性的,negative
腐蝕物,negative
腐蝕的,negative
腐蝕劑,negative
腐壞,negative
腐爛,negative
腐爛的,negative
與..不符,negative
與..匹敵,negative
與..打仗,negative
與..矛盾,negative
與..作戰,negative
與..扭打,negative
與..爭辯,negative
與..格鬥,negative
與..鬥爭,negative
與..鬥拳,negative
與..脫離,negative
與..戰鬥,negative
與..斷絕關係,negative
與..競爭,negative
蓄意,negative
蒙受,negative
蒙受恥辱,negative
蒙羞,negative
蒙蔽,negative
蝕壞,negative
蝕壞的,negative
裹屍布,negative
認輸,negative
誤入,negative
誤入歧途,negative
誤入歧途地,negative
誤用,negative
誤差,negative
誤期,negative
誤期的,negative
誤傳,negative
誤會,negative
誤解,negative
誤認,negative
誤導,negative
誤導的,negative
說反話,negative
說反話的,negative
說含沙射影,negative
說含沙射影的話,negative
說胡話,negative
說模稜兩可,negative
說模稜兩可的話,negative
說謊,negative
說謊者,negative
說蠢話,negative
誘..入圈套,negative
誘入,negative
誘拐,negative
誘捕,negative
誘捕野獸,negative
誘惑,negative
誘惑力,negative
誘惑物,negative
誘餌,negative
誘獲,negative
賒欠,negative
賒帳,negative
賒購,negative
趕出,negative
趕走,negative
輕佻,negative
輕佻的,negative
輕易停止,negative
輕易停止的人,negative
輕信,negative
輕信的,negative
輕率,negative
輕率的,negative
輕視,negative
輕蔑,negative
輕蔑地笑,negative
輕蔑的,negative
辣的,negative
遠去,negative
遠離,negative
遜位,negative
鄙棄,negative
鄙視,negative
酸味,negative
酸的,negative
酸的東西,negative
酸腐,negative
酸腐的,negative
銀根緊,negative
銀根緊的,negative
障礙,negative
障礙物,negative
障礙船具,negative
駁斥,negative
駁回,negative
骯髒,negative
骯髒的,negative
僵局,negative
僵直,negative
僵直的,negative
僵持,negative
僵持狀態,negative
僵痛,negative
僵痛的,negative
僵硬,negative
僵硬的,negative
價值不高,negative
價值不高的,negative
劇烈,negative
劇烈的,negative
劇痛,negative
劇跳,negative
劈啪,negative
劈啪聲,negative
劈開,negative
劈開的,negative
嘮叨,negative
嘮嘮叨叨,negative
嘮嘮叨叨地責備,negative
嘲弄,negative
嘲弄的物件,negative
嘲弄的話,negative
嘲笑,negative
嘲笑的,negative
嘲笑著說,negative
噴出,negative
噴濺,negative
噴濺出來,negative
噴濺出來的東西,negative
噴濺聲,negative
嘶啞,negative
增劇,negative
墳墓,negative
墮落,negative
墮落的,negative
墮落者,negative
嬌養,negative
審判,negative
廢止,negative
廢物,negative
廢除,negative
廢棄,negative
廢棄的,negative
廢話,negative
廢墟,negative
彈劾,negative
徵收,negative
徵收報復性關稅,negative
徵稅,negative
憂沈,negative
憂悶,negative
憂傷,negative
憂慮,negative
憂慮的,negative
憂鬱,negative
憂鬱的,negative
慾望,negative
憎恨,negative
憎恨之物,negative
憎惡,negative
憤世,negative
憤世嫉俗,negative
憤世嫉俗的,negative
憤怒,negative
憤怒的,negative
憤恨,negative
憤慨,negative
憔悴,negative
憔悴的,negative
撞擊,negative
撞擊聲,negative
撲滅,negative
撕破,negative
撕裂,negative
撕裂處,negative
撕毀,negative
撕碎,negative
撒旦,negative
撒尿,negative
撒謊,negative
撬起,negative
撬動,negative
敵人,negative
敵手,negative
敵軍,negative
敵意,negative
敵對,negative
敵對的,negative
暫停,negative
暴力,negative
暴力引起,negative
暴力引起的,negative
暴行,negative
暴雨,negative
